transaction_id,user_id,amount,timestamp,merchant,transaction_type,location,device_info,is_fraud,hour,user_id_enc,merchant_enc,transaction_type_enc,location_enc,device_enc,avg_amount_per_user,txn_count_per_user,amount_dev,is_odd_hour,device_risk_score,avg_amount,txn_count,avg_hour,amount_deviation_score,hour_deviation_score
3345,user_24,15406.9,2026-08-30 00:08:19.153465,Walmart,request,Chennai,Android,0,0,16,4,1,1,0,20664.321171875,128,-5257.421171874999,1,0.1,20664.321171875,128.0,12.0234375,5257.421171874999,11.9765625
3346,user_31,8799.84,2026-09-03 02:30:43.153465,Flipkart,send,Bangalore,Web,1,2,24,1,2,0,1,4894.98875,96,3904.8512500000006,1,0.2,4894.98875,96.0,12.09375,3904.8512499999997,10.09375
3347,user_41,3297.81,2026-09-14 10:29:09.153465,Zomato,request,Chennai,iOS,0,10,35,5,1,1,2,4057.624609375,128,-759.8146093750001,0,0.5,4057.624609375,128.0,11.828125,759.8146093750001,1.828125
3348,user_14,5064.77,2026-09-18 13:16:32.153465,Walmart,request,Mumbai,iOS,0,13,5,4,1,3,2,18284.780597014927,134,-13220.010597014929,0,0.5,18284.780597014927,134.0,11.798507462686567,13220.010597014927,1.2014925373134329
3349,user_33,4013.93,2026-08-14 21:00:55.153465,Walmart,refund,Mumbai,iOS,0,21,26,4,0,3,2,3974.536484375,128,39.39351562499997,0,0.5,3974.536484375,128.0,12.5390625,39.393515624999964,8.4609375
3350,user_37,49965.83,2026-07-25 03:53:46.153465,Amazon,request,Pune,Android,1,3,30,0,1,4,0,15907.096030534352,131,34058.73396946565,1,0.1,15907.096030534352,131.0,11.793893129770993,34058.73396946565,8.793893129770993
3351,user_46,379.01,2026-08-04 11:59:13.153465,Paytm,request,Chennai,iOS,0,11,40,2,1,1,2,4824.613684210526,133,-4445.603684210526,0,0.5,4824.613684210526,133.0,11.045112781954888,4445.603684210526,0.04511278195488799
3352,user_3,32509.59,2026-09-12 09:12:01.153465,Zomato,send,Mumbai,Android,0,9,22,5,2,3,0,51628.90211538462,104,-19119.31211538462,0,0.1,51628.90211538462,104.0,11.057692307692308,19119.31211538462,2.0576923076923084
3353,user_45,1565.83,2026-08-26 14:04:31.153465,Swiggy,send,Pune,iOS,0,14,39,3,2,4,2,3748.3989344262295,122,-2182.5689344262296,0,0.5,3748.3989344262295,122.0,12.327868852459016,2182.5689344262296,1.6721311475409841
3354,user_8,1714.08,2026-07-23 00:00:25.153465,Paytm,refund,Mumbai,Android,0,0,48,2,0,3,0,4162.542654867257,113,-2448.462654867257,1,0.1,4162.542654867257,113.0,11.08849557522124,2448.462654867257,11.08849557522124
3355,user_26,9414.26,2026-08-23 17:29:33.153465,Zomato,send,Chennai,Android,1,17,18,5,2,1,0,4396.555663716814,113,5017.704336283186,0,0.1,4396.555663716814,113.0,10.734513274336283,5017.704336283186,6.265486725663717
3356,user_8,2271.55,2026-09-08 19:41:46.153465,Flipkart,refund,Delhi,Web,0,19,48,1,0,2,1,4162.542654867257,113,-1890.9926548672563,0,0.2,4162.542654867257,113.0,11.08849557522124,1890.9926548672565,7.9115044247787605
3357,user_49,5696.92,2026-09-08 00:10:24.153465,Flipkart,send,Mumbai,Web,0,0,43,1,2,3,1,19333.43277227723,101,-13636.512772277229,1,0.2,19333.43277227723,101.0,10.574257425742577,13636.512772277229,10.574257425742577
3358,user_36,8057.16,2026-08-01 14:46:28.153465,Flipkart,refund,Bangalore,iOS,0,14,29,1,0,0,2,4483.898691588785,107,3573.2613084112145,0,0.5,4483.898691588785,107.0,12.121495327102805,3573.2613084112145,1.8785046728971952
3359,user_38,18198.8,2026-07-28 09:56:29.153465,Amazon,refund,Pune,iOS,0,9,31,0,0,4,2,17814.76077586207,116,384.0392241379304,0,0.5,17814.76077586207,116.0,11.14655172413793,384.03922413793043,2.1465517241379306
3360,user_10,2212.64,2026-09-08 10:00:27.153465,Zomato,refund,Pune,Android,0,10,1,5,0,4,0,4115.205169491525,118,-1902.5651694915252,0,0.1,4115.205169491525,118.0,10.720338983050848,1902.5651694915255,0.7203389830508478
3361,user_5,9106.35,2026-07-22 14:33:35.153465,Swiggy,request,Delhi,iOS,1,14,44,3,1,2,2,21765.65124031008,129,-12659.301240310078,0,0.5,21765.65124031008,129.0,11.186046511627907,12659.301240310078,2.8139534883720927
3362,user_50,4495.0,2026-08-20 06:39:26.153465,Zomato,send,Mumbai,Android,0,6,45,5,2,3,0,4276.488269230769,104,218.5117307692308,1,0.1,4276.488269230769,104.0,10.875,218.51173076923078,4.875
3363,user_47,3831.44,2026-08-15 03:30:31.153465,Swiggy,send,Chennai,Web,0,3,41,3,2,1,1,3883.282635658915,129,-51.84263565891479,1,0.2,3883.282635658915,129.0,11.062015503875967,51.84263565891479,8.062015503875967
3364,user_6,481.89,2026-07-23 10:11:47.153465,Zomato,request,Delhi,iOS,0,10,46,5,1,2,2,3699.0514728682174,129,-3217.161472868217,0,0.5,3699.0514728682174,129.0,11.55813953488372,3217.1614728682175,1.5581395348837201
3365,user_8,3934.11,2026-08-06 14:11:09.153465,Amazon,refund,Chennai,iOS,0,14,48,0,0,1,2,4162.542654867257,113,-228.4326548672566,0,0.5,4162.542654867257,113.0,11.08849557522124,228.4326548672566,2.9115044247787605
3366,user_26,2160.45,2026-08-29 00:40:39.153465,Flipkart,send,Bangalore,iOS,0,0,18,1,2,0,2,4396.555663716814,113,-2236.105663716814,1,0.5,4396.555663716814,113.0,10.734513274336283,2236.105663716814,10.734513274336283
3367,user_33,2070.6,2026-09-01 05:32:55.153465,Zomato,refund,Bangalore,iOS,0,5,26,5,0,0,2,3974.536484375,128,-1903.936484375,1,0.5,3974.536484375,128.0,12.5390625,1903.936484375,7.5390625
3368,user_35,7522.98,2026-09-14 02:10:57.153465,Swiggy,refund,Chennai,iOS,0,2,28,3,0,1,2,15800.978582677166,127,-8277.998582677166,1,0.5,15800.978582677166,127.0,11.275590551181102,8277.998582677166,9.275590551181102
3369,user_6,4541.53,2026-09-18 08:03:34.153465,Swiggy,request,Chennai,iOS,0,8,46,3,1,1,2,3699.0514728682174,129,842.4785271317824,0,0.5,3699.0514728682174,129.0,11.55813953488372,842.4785271317824,3.55813953488372
3370,user_20,19707.62,2026-09-04 03:38:35.153465,Zomato,send,Mumbai,Web,0,3,12,5,2,3,1,19935.082280701758,114,-227.4622807017549,1,0.2,19935.082280701758,114.0,11.929824561403509,227.46228070175857,8.929824561403509
3371,user_17,3606.6,2026-08-23 01:20:04.153465,Paytm,send,Chennai,iOS,0,1,8,2,2,1,2,4173.412348484848,132,-566.8123484848479,1,0.5,4173.412348484848,132.0,11.37121212121212,566.8123484848479,10.37121212121212
3372,user_39,12573.74,2026-07-22 00:15:20.153465,Flipkart,send,Mumbai,iOS,1,0,32,1,2,3,2,4488.573909090909,110,8085.166090909091,1,0.5,4488.573909090909,110.0,11.1,8085.166090909091,11.1
3373,user_18,2562.67,2026-09-09 18:08:40.153465,Zomato,send,Mumbai,Web,0,18,9,5,2,3,1,4267.170924369748,119,-1704.5009243697475,0,0.2,4267.170924369748,119.0,11.268907563025213,1704.5009243697477,6.731092436974787
3374,user_23,10183.35,2026-09-08 16:14:20.153465,Zomato,send,Bangalore,iOS,0,16,15,5,2,0,2,21876.48723880597,134,-11693.13723880597,0,0.5,21876.48723880597,134.0,11.619402985074627,11693.13723880597,4.380597014925373
3375,user_49,32872.62,2026-09-02 15:47:55.153465,Zomato,send,Chennai,Web,0,15,43,5,2,1,1,19333.43277227723,101,13539.187227722774,0,0.2,19333.43277227723,101.0,10.574257425742577,13539.187227722774,4.4257425742574235
3376,user_17,3723.91,2026-08-19 17:35:42.153465,Paytm,send,Pune,Android,0,17,8,2,2,4,0,4173.412348484848,132,-449.502348484848,0,0.1,4173.412348484848,132.0,11.37121212121212,449.50234848484797,5.628787878787881
3377,user_37,18324.16,2026-08-30 08:26:13.153465,Swiggy,request,Mumbai,Android,0,8,30,3,1,3,0,15907.096030534352,131,2417.0639694656475,0,0.1,15907.096030534352,131.0,11.793893129770993,2417.0639694656475,3.793893129770993
3378,user_5,19651.18,2026-08-01 20:29:43.153465,Zomato,refund,Chennai,Web,0,20,44,5,0,1,1,21765.65124031008,129,-2114.4712403100784,0,0.2,21765.65124031008,129.0,11.186046511627907,2114.4712403100784,8.813953488372093
3379,user_20,18718.13,2026-09-03 21:29:30.153465,Swiggy,send,Mumbai,Android,0,21,12,3,2,3,0,19935.082280701758,114,-1216.952280701753,0,0.1,19935.082280701758,114.0,11.929824561403509,1216.9522807017565,9.070175438596491
3380,user_48,1972.28,2026-09-02 14:40:54.153465,Zomato,request,Delhi,Web,0,14,42,5,1,2,1,4029.46368852459,122,-2057.1836885245903,0,0.2,4029.46368852459,122.0,10.811475409836063,2057.1836885245903,3.1885245901639365
3381,user_15,8340.03,2026-07-31 04:43:45.153465,Flipkart,send,Chennai,Web,0,4,6,1,2,1,1,17357.696608695653,115,-9017.666608695652,1,0.2,17357.696608695653,115.0,10.42608695652174,9017.666608695652,6.42608695652174
3382,user_35,12275.21,2026-08-10 07:24:10.153465,Walmart,send,Bangalore,Android,0,7,28,4,2,0,0,15800.978582677166,127,-3525.7685826771667,0,0.1,15800.978582677166,127.0,11.275590551181102,3525.7685826771667,4.275590551181102
3383,user_45,9375.87,2026-08-07 15:51:06.153465,Amazon,refund,Chennai,Android,1,15,39,0,0,1,0,3748.3989344262295,122,5627.471065573771,0,0.1,3748.3989344262295,122.0,12.327868852459016,5627.471065573771,2.672131147540984
3384,user_20,10920.93,2026-08-07 03:25:56.153465,Zomato,request,Bangalore,Web,1,3,12,5,1,0,1,19935.082280701758,114,-9014.152280701754,1,0.2,19935.082280701758,114.0,11.929824561403509,9014.152280701757,8.929824561403509
3385,user_38,16975.77,2026-08-02 19:25:33.153465,Walmart,send,Pune,Android,0,19,31,4,2,4,0,17814.76077586207,116,-838.9907758620684,0,0.1,17814.76077586207,116.0,11.14655172413793,838.9907758620684,7.853448275862069
3386,user_29,1191.85,2026-08-19 15:56:19.153465,Amazon,refund,Chennai,iOS,0,15,21,0,0,1,2,4165.22631147541,122,-2973.3763114754097,0,0.5,4165.22631147541,122.0,11.262295081967212,2973.3763114754097,3.7377049180327884
3387,user_48,10167.73,2026-09-08 20:57:51.153465,Paytm,send,Mumbai,Android,1,20,42,2,2,3,0,4029.46368852459,122,6138.26631147541,0,0.1,4029.46368852459,122.0,10.811475409836063,6138.26631147541,9.188524590163937
3388,user_37,9677.39,2026-09-14 16:32:58.153465,Amazon,refund,Pune,Android,0,16,30,0,0,4,0,15907.096030534352,131,-6229.706030534353,0,0.1,15907.096030534352,131.0,11.793893129770993,6229.706030534353,4.206106870229007
3389,user_16,4655.58,2026-09-08 09:49:50.153465,Walmart,send,Pune,Web,0,9,7,4,2,4,1,3660.321525423729,118,995.258474576271,0,0.2,3660.321525423729,118.0,11.635593220338984,995.258474576271,2.6355932203389845
3390,user_5,5648.37,2026-08-25 07:16:21.153465,Walmart,refund,Chennai,Android,0,7,44,4,0,1,0,21765.65124031008,129,-16117.28124031008,0,0.1,21765.65124031008,129.0,11.186046511627907,16117.28124031008,4.186046511627907
3391,user_1,1259.1,2026-07-31 06:09:01.153465,Zomato,request,Pune,Android,0,6,0,5,1,4,0,4037.268869565217,115,-2778.1688695652174,1,0.1,4037.268869565217,115.0,11.57391304347826,2778.168869565217,5.57391304347826
3392,user_29,12451.61,2026-08-23 05:11:12.153465,Zomato,request,Delhi,Web,1,5,21,5,1,2,1,4165.22631147541,122,8286.383688524591,1,0.2,4165.22631147541,122.0,11.262295081967212,8286.383688524591,6.262295081967212
3393,user_9,2563.89,2026-08-01 12:03:54.153465,Zomato,send,Chennai,iOS,0,12,49,5,2,1,2,4747.313999999999,110,-2183.4239999999995,0,0.5,4747.313999999999,110.0,11.372727272727271,2183.4239999999995,0.6272727272727288
3394,user_17,2376.15,2026-09-04 07:20:44.153465,Flipkart,request,Mumbai,Web,0,7,8,1,1,3,1,4173.412348484848,132,-1797.2623484848475,0,0.2,4173.412348484848,132.0,11.37121212121212,1797.2623484848477,4.371212121212119
3395,user_3,32799.95,2026-09-03 02:37:30.153465,Flipkart,refund,Mumbai,iOS,0,2,22,1,0,3,2,51628.90211538462,104,-18828.95211538462,1,0.5,51628.90211538462,104.0,11.057692307692308,18828.95211538462,9.057692307692308
3396,user_47,3895.16,2026-08-13 23:43:12.153465,Amazon,send,Mumbai,Android,0,23,41,0,2,3,0,3883.282635658915,129,11.877364341085013,0,0.1,3883.282635658915,129.0,11.062015503875967,11.877364341085013,11.937984496124033
3397,user_40,15960.67,2026-09-17 15:10:31.153465,Zomato,request,Delhi,iOS,0,15,34,5,1,2,2,18950.45356435644,101,-2989.7835643564376,0,0.5,18950.45356435644,101.0,11.13861386138614,2989.7835643564413,3.8613861386138595
3398,user_36,332.67,2026-07-22 10:01:14.153465,Zomato,send,Mumbai,Web,0,10,29,5,2,3,1,4483.898691588785,107,-4151.228691588785,0,0.2,4483.898691588785,107.0,12.121495327102805,4151.228691588785,2.1214953271028048
3399,user_4,4993.25,2026-07-28 18:44:38.153465,Paytm,send,Chennai,iOS,0,18,33,2,2,1,2,4960.130344827586,116,33.11965517241424,0,0.5,4960.130344827586,116.0,12.836206896551724,33.11965517241424,5.163793103448276
3400,user_45,2607.05,2026-08-22 02:41:08.153465,Zomato,send,Pune,iOS,0,2,39,5,2,4,2,3748.3989344262295,122,-1141.348934426229,1,0.5,3748.3989344262295,122.0,12.327868852459016,1141.3489344262293,10.327868852459016
3401,user_10,1796.6,2026-08-10 07:03:53.153465,Flipkart,refund,Bangalore,Android,0,7,1,1,0,0,0,4115.205169491525,118,-2318.605169491525,0,0.1,4115.205169491525,118.0,10.720338983050848,2318.6051694915254,3.7203389830508478
3402,user_45,2582.94,2026-07-25 12:10:32.153465,Flipkart,send,Chennai,Android,0,12,39,1,2,1,0,3748.3989344262295,122,-1165.4589344262297,0,0.1,3748.3989344262295,122.0,12.327868852459016,1165.4589344262295,0.32786885245901587
3403,user_20,9694.6,2026-09-15 19:16:44.153465,Walmart,refund,Chennai,Android,0,19,12,4,0,1,0,19935.082280701758,114,-10240.482280701754,0,0.1,19935.082280701758,114.0,11.929824561403509,10240.482280701757,7.0701754385964914
3404,user_27,14551.88,2026-09-03 23:22:35.153465,Walmart,send,Delhi,iOS,0,23,19,4,2,2,2,18537.69881355932,118,-3985.818813559321,0,0.5,18537.69881355932,118.0,11.35593220338983,3985.818813559321,11.64406779661017
3405,user_14,5768.84,2026-09-03 19:40:38.153465,Zomato,refund,Delhi,Android,0,19,5,5,0,2,0,18284.780597014927,134,-12515.940597014927,0,0.1,18284.780597014927,134.0,11.798507462686567,12515.940597014927,7.201492537313433
3406,user_42,4745.42,2026-08-11 14:27:37.153465,Paytm,send,Delhi,iOS,0,14,36,2,2,2,2,4749.498305084746,118,-4.078305084745807,0,0.5,4749.498305084746,118.0,10.97457627118644,4.078305084745807,3.0254237288135606
3407,user_30,10895.39,2026-09-02 04:53:29.153465,Flipkart,send,Chennai,iOS,0,4,23,1,2,1,2,20780.866470588237,119,-9885.476470588232,1,0.5,20780.866470588237,119.0,11.92436974789916,9885.476470588237,7.92436974789916
3408,user_10,2689.51,2026-09-15 20:56:59.153465,Paytm,refund,Bangalore,Android,0,20,1,2,0,0,0,4115.205169491525,118,-1425.6951694915251,0,0.1,4115.205169491525,118.0,10.720338983050848,1425.6951694915251,9.279661016949152
3409,user_46,1147.86,2026-09-09 13:57:07.153465,Flipkart,send,Chennai,iOS,1,13,40,1,2,1,2,4824.613684210526,133,-3676.7536842105264,0,0.5,4824.613684210526,133.0,11.045112781954888,3676.7536842105264,1.954887218045112
3410,user_37,9302.15,2026-07-28 20:25:04.153465,Zomato,refund,Pune,Web,0,20,30,5,0,4,1,15907.096030534352,131,-6604.946030534353,0,0.2,15907.096030534352,131.0,11.793893129770993,6604.946030534353,8.206106870229007
3411,user_48,3182.68,2026-09-13 06:04:50.153465,Walmart,request,Bangalore,Web,0,6,42,4,1,0,1,4029.46368852459,122,-846.7836885245902,1,0.2,4029.46368852459,122.0,10.811475409836063,846.7836885245902,4.8114754098360635
3412,user_43,18107.79,2026-08-24 12:32:56.153465,Flipkart,send,Chennai,Android,0,12,37,1,2,1,0,15429.552764227645,123,2678.237235772358,0,0.1,15429.552764227645,123.0,12.235772357723578,2678.237235772356,0.23577235772357774
3413,user_11,2873.39,2026-09-01 04:50:15.153465,Amazon,send,Chennai,Web,0,4,2,0,2,1,1,3819.240342465753,146,-945.8503424657532,1,0.2,3819.240342465753,146.0,10.863013698630136,945.8503424657533,6.8630136986301356
3414,user_44,16139.22,2026-08-16 00:05:40.153465,Zomato,request,Mumbai,Web,0,0,38,5,1,3,1,17327.384636363637,110,-1188.164636363637,1,0.2,17327.384636363637,110.0,11.736363636363636,1188.1646363636373,11.736363636363636
3415,user_12,55898.0,2026-08-02 09:19:26.153465,Swiggy,refund,Delhi,iOS,0,9,3,3,0,2,2,52530.11026548673,113,3367.889734513272,0,0.5,52530.11026548673,113.0,11.49557522123894,3367.889734513272,2.4955752212389406
3416,user_10,2856.25,2026-09-13 19:19:28.153465,Flipkart,refund,Bangalore,Android,0,19,1,1,0,0,0,4115.205169491525,118,-1258.955169491525,0,0.1,4115.205169491525,118.0,10.720338983050848,1258.9551694915253,8.279661016949152
3417,user_12,25685.94,2026-07-31 02:28:09.153465,Walmart,request,Mumbai,Web,0,2,3,4,1,3,1,52530.11026548673,113,-26844.17026548673,1,0.2,52530.11026548673,113.0,11.49557522123894,26844.17026548673,9.49557522123894
3418,user_50,16871.23,2026-08-29 07:27:04.153465,Zomato,request,Chennai,Web,1,7,45,5,1,1,1,4276.488269230769,104,12594.74173076923,0,0.2,4276.488269230769,104.0,10.875,12594.74173076923,3.875
3419,user_37,18965.03,2026-09-19 03:21:08.153465,Walmart,send,Delhi,Web,0,3,30,4,2,2,1,15907.096030534352,131,3057.9339694656464,1,0.2,15907.096030534352,131.0,11.793893129770993,3057.9339694656464,8.793893129770993
3420,user_17,1616.5,2026-08-02 15:18:30.153465,Paytm,refund,Bangalore,Android,0,15,8,2,0,0,0,4173.412348484848,132,-2556.912348484848,0,0.1,4173.412348484848,132.0,11.37121212121212,2556.912348484848,3.6287878787878807
3421,user_45,770.46,2026-08-01 10:16:11.153465,Walmart,send,Mumbai,Web,0,10,39,4,2,3,1,3748.3989344262295,122,-2977.938934426229,0,0.2,3748.3989344262295,122.0,12.327868852459016,2977.9389344262295,2.327868852459016
3422,user_3,30285.47,2026-08-12 13:08:35.153465,Paytm,send,Chennai,iOS,0,13,22,2,2,1,2,51628.90211538462,104,-21343.432115384618,0,0.5,51628.90211538462,104.0,11.057692307692308,21343.432115384618,1.9423076923076916
3423,user_41,927.41,2026-07-24 18:24:00.153465,Swiggy,send,Mumbai,Android,0,18,35,3,2,3,0,4057.624609375,128,-3130.214609375,0,0.1,4057.624609375,128.0,11.828125,3130.2146093750002,6.171875
3424,user_4,3713.36,2026-07-26 22:53:03.153465,Walmart,refund,Delhi,Web,0,22,33,4,0,2,1,4960.130344827586,116,-1246.7703448275856,0,0.2,4960.130344827586,116.0,12.836206896551724,1246.7703448275856,9.163793103448276
3425,user_14,5998.91,2026-09-13 15:15:20.153465,Paytm,refund,Chennai,Android,0,15,5,2,0,1,0,18284.780597014927,134,-12285.870597014928,0,0.1,18284.780597014927,134.0,11.798507462686567,12285.870597014928,3.201492537313433
3426,user_47,3832.93,2026-07-25 09:48:29.153465,Zomato,refund,Pune,iOS,0,9,41,5,0,4,2,3883.282635658915,129,-50.352635658915005,0,0.5,3883.282635658915,129.0,11.062015503875967,50.352635658915005,2.0620155038759673
3427,user_6,510.02,2026-08-09 16:10:54.153465,Swiggy,send,Pune,Android,0,16,46,3,2,4,0,3699.0514728682174,129,-3189.0314728682174,0,0.1,3699.0514728682174,129.0,11.55813953488372,3189.0314728682174,4.44186046511628
3428,user_32,4350.6,2026-07-24 22:16:20.153465,Paytm,send,Delhi,Android,1,22,25,2,2,2,0,3596.741,130,753.8590000000004,0,0.1,3596.741,130.0,11.0,753.8590000000004,11.0
3429,user_49,5851.87,2026-08-21 12:22:47.153465,Swiggy,send,Pune,Web,0,12,43,3,2,4,1,19333.43277227723,101,-13481.56277227723,0,0.2,19333.43277227723,101.0,10.574257425742577,13481.56277227723,1.4257425742574235
3430,user_35,13678.17,2026-09-08 01:52:10.153465,Walmart,refund,Chennai,Web,0,1,28,4,0,1,1,15800.978582677166,127,-2122.8085826771658,1,0.2,15800.978582677166,127.0,11.275590551181102,2122.8085826771658,10.275590551181102
3431,user_17,461.05,2026-07-29 14:16:47.153465,Walmart,refund,Chennai,Web,0,14,8,4,0,1,1,4173.412348484848,132,-3712.362348484848,0,0.2,4173.412348484848,132.0,11.37121212121212,3712.3623484848476,2.6287878787878807
3432,user_11,3888.2,2026-08-04 03:24:22.153465,Swiggy,refund,Bangalore,Web,0,3,2,3,0,0,1,3819.240342465753,146,68.95965753424662,1,0.2,3819.240342465753,146.0,10.863013698630136,68.95965753424662,7.8630136986301356
3433,user_1,3254.44,2026-09-19 12:22:05.153465,Amazon,refund,Bangalore,Web,0,12,0,0,0,0,1,4037.268869565217,115,-782.8288695652172,0,0.2,4037.268869565217,115.0,11.57391304347826,782.8288695652168,0.4260869565217398
3434,user_29,3241.85,2026-09-04 01:21:12.153465,Zomato,request,Mumbai,Web,0,1,21,5,1,3,1,4165.22631147541,122,-923.3763114754096,1,0.2,4165.22631147541,122.0,11.262295081967212,923.3763114754097,10.262295081967212
3435,user_5,17174.18,2026-08-30 18:19:49.153465,Zomato,refund,Mumbai,iOS,0,18,44,5,0,3,2,21765.65124031008,129,-4591.471240310078,0,0.5,21765.65124031008,129.0,11.186046511627907,4591.471240310078,6.813953488372093
3436,user_4,39604.2,2026-08-10 03:16:42.153465,Flipkart,send,Mumbai,iOS,0,3,33,1,2,3,2,4960.130344827586,116,34644.06965517241,1,0.5,4960.130344827586,116.0,12.836206896551724,34644.06965517241,9.836206896551724
3437,user_6,3334.64,2026-07-21 21:21:53.153465,Swiggy,send,Pune,iOS,0,21,46,3,2,4,2,3699.0514728682174,129,-364.4114728682175,0,0.5,3699.0514728682174,129.0,11.55813953488372,364.4114728682175,9.44186046511628
3438,user_10,1438.56,2026-09-17 22:58:47.153465,Zomato,refund,Delhi,Web,0,22,1,5,0,2,1,4115.205169491525,118,-2676.6451694915254,0,0.2,4115.205169491525,118.0,10.720338983050848,2676.6451694915254,11.279661016949152
3439,user_18,3854.47,2026-09-10 03:55:22.153465,Walmart,send,Bangalore,Web,0,3,9,4,2,0,1,4267.170924369748,119,-412.700924369748,1,0.2,4267.170924369748,119.0,11.268907563025213,412.700924369748,8.268907563025213
3440,user_22,6488.93,2026-08-09 08:25:01.153465,Amazon,request,Bangalore,Web,0,8,14,0,1,0,1,18343.150086206897,116,-11854.220086206897,0,0.2,18343.150086206897,116.0,11.982758620689657,11854.220086206897,3.9827586206896566
3441,user_2,44081.39,2026-08-08 18:05:22.153465,Paytm,refund,Chennai,Web,0,18,11,2,0,1,1,47401.46406779661,118,-3320.0740677966096,0,0.2,47401.46406779661,118.0,12.296610169491526,3320.0740677966096,5.703389830508474
3442,user_22,19348.65,2026-08-12 05:47:10.153465,Paytm,request,Pune,Android,0,5,14,2,1,4,0,18343.150086206897,116,1005.4999137931044,1,0.1,18343.150086206897,116.0,11.982758620689657,1005.4999137931045,6.982758620689657
3443,user_6,4443.14,2026-08-29 03:08:39.153465,Swiggy,send,Pune,Android,0,3,46,3,2,4,0,3699.0514728682174,129,744.0885271317829,1,0.1,3699.0514728682174,129.0,11.55813953488372,744.0885271317829,8.55813953488372
3444,user_15,18009.22,2026-08-23 00:27:00.153465,Paytm,send,Mumbai,Web,0,0,6,2,2,3,1,17357.696608695653,115,651.5233913043485,1,0.2,17357.696608695653,115.0,10.42608695652174,651.5233913043485,10.42608695652174
3445,user_21,4421.62,2026-09-11 05:04:30.153465,Walmart,request,Delhi,iOS,0,5,13,4,1,2,2,4244.438115942029,138,177.18188405797082,1,0.5,4244.438115942029,138.0,11.717391304347826,177.18188405797082,6.717391304347826
3446,user_42,1428.9,2026-08-13 16:32:44.153465,Paytm,send,Delhi,iOS,0,16,36,2,2,2,2,4749.498305084746,118,-3320.598305084746,0,0.5,4749.498305084746,118.0,10.97457627118644,3320.598305084746,5.025423728813561
3447,user_12,21226.11,2026-09-03 15:37:13.153465,Swiggy,refund,Delhi,iOS,0,15,3,3,0,2,2,52530.11026548673,113,-31304.000265486728,0,0.5,52530.11026548673,113.0,11.49557522123894,31304.000265486728,3.5044247787610594
3448,user_25,215.3,2026-08-31 13:44:36.153465,Amazon,refund,Chennai,Android,0,13,17,0,0,1,0,3615.32544,125,-3400.02544,0,0.1,3615.32544,125.0,11.728,3400.02544,1.2720000000000002
3449,user_21,2842.11,2026-08-22 21:07:17.153465,Walmart,send,Pune,iOS,0,21,13,4,2,4,2,4244.438115942029,138,-1402.328115942029,0,0.5,4244.438115942029,138.0,11.717391304347826,1402.328115942029,9.282608695652174
3450,user_11,9741.74,2026-09-02 01:28:24.153465,Walmart,request,Mumbai,Web,1,1,2,4,1,3,1,3819.240342465753,146,5922.499657534247,1,0.2,3819.240342465753,146.0,10.863013698630136,5922.499657534247,9.863013698630136
3451,user_11,531.68,2026-08-16 08:57:38.153465,Amazon,refund,Mumbai,iOS,0,8,2,0,0,3,2,3819.240342465753,146,-3287.5603424657534,0,0.5,3819.240342465753,146.0,10.863013698630136,3287.5603424657534,2.8630136986301356
3452,user_48,4783.2,2026-08-13 19:14:52.153465,Swiggy,request,Pune,Android,1,19,42,3,1,4,0,4029.46368852459,122,753.7363114754098,0,0.1,4029.46368852459,122.0,10.811475409836063,753.7363114754098,8.188524590163937
3453,user_24,9174.36,2026-07-28 23:56:24.153465,Amazon,send,Chennai,iOS,0,23,16,0,2,1,2,20664.321171875,128,-11489.961171874998,0,0.5,20664.321171875,128.0,12.0234375,11489.961171874998,10.9765625
3454,user_38,13955.83,2026-08-06 05:12:30.153465,Swiggy,refund,Bangalore,Web,0,5,31,3,0,0,1,17814.76077586207,116,-3858.930775862069,1,0.2,17814.76077586207,116.0,11.14655172413793,3858.930775862069,6.146551724137931
3455,user_4,4847.42,2026-08-31 22:38:31.153465,Flipkart,refund,Pune,Android,0,22,33,1,0,4,0,4960.130344827586,116,-112.71034482758569,0,0.1,4960.130344827586,116.0,12.836206896551724,112.71034482758569,9.163793103448276
3456,user_41,914.01,2026-08-02 17:15:11.153465,Flipkart,send,Mumbai,iOS,0,17,35,1,2,3,2,4057.624609375,128,-3143.6146093750003,0,0.5,4057.624609375,128.0,11.828125,3143.6146093750003,5.171875
3457,user_16,213.32,2026-07-29 05:22:58.153465,Zomato,refund,Pune,iOS,0,5,7,5,0,4,2,3660.321525423729,118,-3447.0015254237287,1,0.5,3660.321525423729,118.0,11.635593220338984,3447.0015254237287,6.6355932203389845
3458,user_4,4459.85,2026-07-22 09:48:05.153465,Zomato,request,Chennai,Android,0,9,33,5,1,1,0,4960.130344827586,116,-500.2803448275854,0,0.1,4960.130344827586,116.0,12.836206896551724,500.2803448275854,3.836206896551724
3459,user_44,9893.75,2026-08-18 12:45:35.153465,Flipkart,send,Delhi,Android,0,12,38,1,2,2,0,17327.384636363637,110,-7433.634636363637,0,0.1,17327.384636363637,110.0,11.736363636363636,7433.634636363637,0.26363636363636367
3460,user_25,4405.73,2026-08-01 21:58:21.153465,Amazon,refund,Pune,Android,0,21,17,0,0,4,0,3615.32544,125,790.4045599999995,0,0.1,3615.32544,125.0,11.728,790.4045599999995,9.272
