transaction_id,user_id,amount,timestamp,merchant,transaction_type,location,device_info,is_fraud
3469,user_15,15747.21,2026-08-17 21:35:21.153465,Zomato,refund,Delhi,Web,0
3470,user_48,4865.58,2026-08-10 04:44:12.153465,Swiggy,refund,Pune,Android,0
3471,user_13,8078.08,2026-08-16 18:01:40.153465,Walmart,request,Pune,Web,0
3472,user_1,1781.47,2026-07-27 11:41:58.153465,Zomato,send,Bangalore,Web,0
3473,user_47,948.19,2026-08-08 04:05:27.153465,Amazon,send,Delhi,iOS,0
3474,user_42,2613.8,2026-09-15 12:28:15.153465,Paytm,refund,Delhi,Android,0
3475,user_31,16937.92,2026-08-16 07:25:19.153465,Flipkart,send,Bangalore,Android,1
3476,user_2,121464.18,2026-07-23 19:54:52.153465,Swiggy,send,Mumbai,iOS,1
3477,user_4,3694.69,2026-09-03 19:27:16.153465,Paytm,request,Pune,iOS,0
3478,user_27,15255.34,2026-09-14 02:03:46.153465,Walmart,send,Chennai,Web,0
3479,user_3,59809.01,2026-08-05 06:55:50.153465,Zomato,refund,Chennai,Web,0
3480,user_38,15746.12,2026-08-30 07:45:10.153465,Paytm,send,Chennai,Android,0
3481,user_16,4102.22,2026-09-01 03:21:52.153465,Zomato,request,Bangalore,Web,0
3482,user_46,310.53,2026-07-29 17:32:16.153465,Paytm,send,Delhi,Web,0
3483,user_11,4246.06,2026-08-01 14:23:05.153465,Flipkart,refund,Delhi,Android,0
3484,user_47,3652.1,2026-08-22 07:46:08.153465,Walmart,send,Pune,Web,0
3485,user_12,23399.38,2026-08-09 20:38:38.153465,Walmart,request,Pune,Web,0
3486,user_2,54702.07,2026-09-15 01:41:52.153465,Amazon,send,Mumbai,Web,1
3487,user_37,6399.43,2026-08-12 18:15:51.153465,Zomato,refund,Mumbai,Web,0
3488,user_4,1927.41,2026-07-26 19:56:44.153465,Flipkart,send,Bangalore,iOS,0
3489,user_34,2880.23,2026-08-06 07:18:33.153465,Swiggy,send,Mumbai,Web,1
3490,user_42,34057.7,2026-09-08 02:20:41.153465,Walmart,request,Delhi,Web,1
3491,user_35,6296.77,2026-07-21 21:46:07.153465,Walmart,refund,Chennai,Android,0
3492,user_44,41497.78,2026-08-22 10:47:07.153465,Paytm,request,Mumbai,Web,1
3493,user_45,2799.58,2026-09-07 22:50:09.153465,Walmart,refund,Pune,Android,0
3494,user_24,11354.19,2026-09-02 16:57:20.153465,Walmart,send,Delhi,iOS,0
3495,user_43,5629.43,2026-09-13 04:21:55.153465,Paytm,send,Pune,iOS,0
3496,user_27,16037.97,2026-08-31 17:20:54.153465,Flipkart,send,Bangalore,Android,0
3497,user_14,18197.32,2026-08-12 04:12:23.153465,Paytm,request,Bangalore,iOS,0
3498,user_39,3602.27,2026-07-22 04:41:11.153465,Flipkart,request,Delhi,Web,1
3499,user_12,25680.8,2026-09-14 08:18:56.153465,Swiggy,request,Bangalore,Android,0
3500,user_14,48185.35,2026-08-31 22:30:05.153465,Zomato,refund,Bangalore,iOS,1
3501,user_10,2290.67,2026-08-05 21:39:16.153465,Zomato,refund,Pune,iOS,0
3502,user_25,488.77,2026-07-30 00:29:01.153465,Zomato,refund,Chennai,iOS,0
3503,user_8,31569.29,2026-08-13 03:09:43.153465,Walmart,send,Mumbai,Android,1
3504,user_20,6709.44,2026-09-03 17:09:16.153465,Amazon,request,Bangalore,Android,0
3505,user_21,1505.39,2026-07-22 14:59:53.153465,Paytm,refund,Delhi,Web,0
3506,user_43,10136.81,2026-07-29 11:27:40.153465,Zomato,send,Mumbai,iOS,0
3507,user_41,34679.25,2026-09-07 10:39:53.153465,Amazon,request,Chennai,Web,0
3508,user_20,16827.86,2026-09-18 20:09:26.153465,Paytm,refund,Mumbai,Web,1
3509,user_35,6869.79,2026-08-26 22:44:51.153465,Amazon,send,Mumbai,Android,0
3510,user_6,1324.83,2026-09-02 11:45:00.153465,Zomato,request,Delhi,Web,1
3511,user_19,2367.53,2026-08-04 02:26:22.153465,Zomato,send,Bangalore,Android,0
3512,user_28,4480.82,2026-09-18 23:00:27.153465,Walmart,refund,Delhi,iOS,1
3513,user_46,1389.24,2026-09-12 19:38:37.153465,Swiggy,send,Chennai,Web,1
3514,user_22,42703.24,2026-08-03 17:00:17.153465,Walmart,request,Pune,Web,1
3515,user_45,2880.87,2026-08-11 05:18:27.153465,Zomato,refund,Chennai,Web,0
3516,user_20,7281.64,2026-09-04 04:06:19.153465,Zomato,refund,Delhi,iOS,0
3517,user_6,3044.73,2026-08-21 03:28:21.153465,Paytm,request,Mumbai,Web,0
3518,user_31,1479.78,2026-09-18 08:42:38.153465,Walmart,send,Chennai,iOS,0
3519,user_30,18131.15,2026-08-12 11:59:39.153465,Swiggy,request,Bangalore,Web,0
3520,user_11,1526.28,2026-09-18 08:10:27.153465,Zomato,refund,Mumbai,iOS,0
3521,user_19,1629.4,2026-08-24 17:12:08.153465,Walmart,refund,Pune,iOS,0
3522,user_16,2505.38,2026-09-15 20:27:20.153465,Swiggy,send,Pune,Web,0
3523,user_2,43366.29,2026-08-18 20:54:35.153465,Amazon,request,Pune,iOS,0
3524,user_23,44618.89,2026-07-27 00:43:22.153465,Swiggy,refund,Delhi,iOS,1
3525,user_47,9432.52,2026-07-25 19:56:05.153465,Flipkart,request,Bangalore,Android,1
3526,user_2,115012.39,2026-09-14 00:30:33.153465,Paytm,request,Mumbai,Android,1
3527,user_25,264.98,2026-08-29 18:53:49.153465,Amazon,request,Bangalore,iOS,0
3528,user_37,15771.7,2026-08-17 22:36:56.153465,Walmart,send,Delhi,iOS,0
3529,user_32,1032.49,2026-08-09 16:31:51.153465,Walmart,request,Delhi,iOS,0
3530,user_49,6823.32,2026-08-15 13:08:56.153465,Flipkart,send,Chennai,iOS,0
3531,user_48,4183.31,2026-08-11 15:09:06.153465,Amazon,refund,Bangalore,iOS,1
3532,user_36,1519.4,2026-09-17 16:01:51.153465,Amazon,refund,Chennai,Android,0
3533,user_29,4214.71,2026-09-07 23:01:04.153465,Walmart,request,Delhi,Web,0
3534,user_25,15087.37,2026-09-07 08:08:50.153465,Amazon,refund,Delhi,Android,1
3535,user_49,107796.03,2026-07-28 09:43:27.153465,Paytm,send,Bangalore,iOS,1
3536,user_20,15632.61,2026-07-23 07:28:47.153465,Flipkart,send,Mumbai,iOS,0
3537,user_48,1847.33,2026-08-25 06:40:00.153465,Swiggy,send,Mumbai,Web,0
3538,user_47,1708.57,2026-09-17 14:16:33.153465,Amazon,send,Mumbai,iOS,0
3539,user_37,13439.66,2026-08-14 18:22:46.153465,Zomato,refund,Pune,Web,0
3540,user_31,3202.43,2026-08-13 20:52:14.153465,Zomato,send,Mumbai,Web,0
3541,user_47,367.91,2026-09-16 16:13:33.153465,Flipkart,refund,Pune,Web,0
3542,user_1,2192.5,2026-08-23 19:49:39.153465,Paytm,send,Delhi,Android,0
3543,user_33,8240.44,2026-08-10 07:34:28.153465,Flipkart,refund,Pune,Web,0
3544,user_12,31622.63,2026-07-31 06:46:46.153465,Amazon,request,Chennai,Web,0
3545,user_12,44128.54,2026-07-29 05:42:42.153465,Amazon,send,Mumbai,Web,0
3546,user_35,14618.54,2026-08-24 03:17:58.153465,Swiggy,send,Mumbai,Web,0
3547,user_39,512.5,2026-08-13 02:33:26.153465,Zomato,refund,Chennai,Web,1
3548,user_46,31265.02,2026-09-03 22:33:55.153465,Walmart,send,Delhi,Web,1
3549,user_26,25421.8,2026-08-13 02:15:45.153465,Amazon,request,Chennai,Android,1
3550,user_11,1914.51,2026-08-04 11:37:05.153465,Walmart,refund,Chennai,Android,0
3551,user_24,54961.3,2026-08-01 22:41:49.153465,Walmart,refund,Pune,Web,1
3552,user_21,2005.35,2026-08-20 02:42:29.153465,Amazon,request,Chennai,Android,0
3553,user_5,12815.86,2026-07-22 01:08:29.153465,Swiggy,refund,Bangalore,Web,0
3554,user_7,16090.65,2026-08-27 09:17:02.153465,Walmart,request,Mumbai,Android,0
3555,user_28,4767.77,2026-08-22 01:43:51.153465,Flipkart,request,Delhi,Android,0
3556,user_11,1311.71,2026-07-25 00:45:32.153465,Zomato,send,Bangalore,Web,0
3557,user_31,3267.47,2026-09-14 19:31:20.153465,Flipkart,send,Delhi,Web,0
3558,user_45,13646.87,2026-09-14 21:29:17.153465,Zomato,request,Pune,Android,1
3559,user_31,2168.66,2026-08-12 00:41:25.153465,Walmart,request,Bangalore,Android,0
3560,user_25,571.09,2026-07-28 22:32:38.153465,Swiggy,request,Delhi,Web,1
3561,user_50,2332.65,2026-08-27 14:32:20.153465,Flipkart,refund,Chennai,Web,0
3562,user_40,16910.25,2026-08-26 16:06:18.153465,Paytm,send,Delhi,Web,0
3563,user_6,1870.47,2026-08-04 21:36:52.153465,Swiggy,request,Delhi,Android,0
3564,user_11,30854.39,2026-07-29 00:26:43.153465,Zomato,refund,Chennai,iOS,1
3565,user_15,16322.79,2026-09-01 20:34:03.153465,Walmart,refund,Mumbai,Web,0
3566,user_30,13265.38,2026-07-25 10:46:48.153465,Walmart,send,Mumbai,Web,0
3567,user_39,4025.27,2026-08-17 01:29:55.153465,Walmart,send,Pune,Android,0
3568,user_24,18006.09,2026-08-06 08:50:28.153465,Walmart,request,Mumbai,Web,0
3569,user_27,9664.17,2026-07-23 18:05:46.153465,Paytm,send,Bangalore,iOS,0
3570,user_2,27507.92,2026-08-02 22:09:20.153465,Swiggy,send,Delhi,Android,0
3571,user_27,7491.55,2026-08-21 12:09:55.153465,Flipkart,request,Pune,Web,1
3572,user_29,3244.06,2026-07-27 00:56:07.153465,Walmart,send,Pune,Android,0
3573,user_39,2534.33,2026-08-13 23:52:14.153465,Paytm,request,Delhi,Web,0
3574,user_11,642.32,2026-08-07 19:14:08.153465,Paytm,send,Pune,Android,0
3575,user_17,4803.67,2026-08-23 07:52:38.153465,Flipkart,send,Pune,Web,0
3576,user_20,18974.7,2026-08-07 04:27:40.153465,Amazon,refund,Bangalore,Web,0
3577,user_11,619.85,2026-09-07 09:09:26.153465,Flipkart,request,Chennai,Web,1
3578,user_26,1442.45,2026-08-26 09:56:56.153465,Amazon,refund,Bangalore,Android,0
3579,user_48,682.83,2026-07-27 14:58:46.153465,Swiggy,request,Delhi,Web,0
3580,user_25,4507.73,2026-09-10 06:27:23.153465,Paytm,refund,Bangalore,Android,1
3581,user_36,569.91,2026-09-12 05:25:56.153465,Flipkart,refund,Mumbai,Web,0
3582,user_21,861.34,2026-08-02 15:39:00.153465,Paytm,refund,Delhi,iOS,0
3583,user_44,6072.11,2026-09-15 22:13:21.153465,Walmart,send,Delhi,iOS,0
3584,user_45,4960.53,2026-09-13 10:40:42.153465,Paytm,send,Pune,Web,1
3585,user_37,7097.39,2026-08-18 18:48:36.153465,Flipkart,send,Delhi,Android,0
3586,user_30,7704.68,2026-09-15 21:31:35.153465,Flipkart,refund,Pune,Android,0
3587,user_27,18524.94,2026-08-19 15:18:02.153465,Walmart,request,Bangalore,Web,0
3588,user_12,42045.1,2026-08-28 16:47:33.153465,Swiggy,request,Pune,Android,0
3589,user_37,15651.95,2026-08-06 16:30:49.153465,Zomato,send,Delhi,iOS,0
3590,user_16,11668.27,2026-08-10 20:01:13.153465,Amazon,send,Delhi,Android,0
3591,user_38,9305.87,2026-08-18 02:12:57.153465,Flipkart,request,Delhi,Web,0
3592,user_16,4317.76,2026-09-05 04:23:37.153465,Zomato,send,Chennai,iOS,0
3593,user_39,2091.56,2026-09-18 15:30:55.153465,Amazon,request,Bangalore,iOS,0
3594,user_27,41919.66,2026-09-09 22:20:07.153465,Amazon,send,Chennai,iOS,1
3595,user_24,7226.66,2026-08-12 15:45:49.153465,Amazon,request,Pune,iOS,0
3596,user_18,12805.43,2026-08-15 23:02:21.153465,Amazon,send,Pune,Android,0
3597,user_25,3166.27,2026-08-13 09:26:44.153465,Walmart,request,Chennai,iOS,0
3598,user_11,3519.26,2026-07-26 00:48:11.153465,Flipkart,send,Pune,iOS,0
3599,user_16,4287.67,2026-08-27 09:12:18.153465,Walmart,request,Bangalore,iOS,1
3600,user_17,4612.19,2026-07-26 13:10:33.153465,Paytm,refund,Mumbai,Android,0
3601,user_5,57463.08,2026-09-05 17:39:11.153465,Paytm,refund,Delhi,iOS,1
3602,user_33,3858.06,2026-09-08 11:39:20.153465,Paytm,send,Delhi,iOS,0
3603,user_10,1501.73,2026-08-27 08:50:46.153465,Paytm,send,Mumbai,Web,0
3604,user_45,11509.42,2026-09-11 00:57:58.153465,Paytm,request,Chennai,iOS,1
3605,user_20,8332.32,2026-08-01 12:11:21.153465,Flipkart,refund,Mumbai,Android,0
3606,user_6,1918.07,2026-07-31 08:24:54.153465,Amazon,send,Bangalore,iOS,0
3607,user_43,19247.58,2026-08-11 02:26:21.153465,Zomato,refund,Bangalore,iOS,1
3608,user_10,804.34,2026-08-28 20:45:15.153465,Walmart,refund,Pune,Web,0
3609,user_2,45021.64,2026-09-17 15:14:42.153465,Zomato,send,Mumbai,Android,0
3610,user_25,3646.54,2026-08-23 14:31:27.153465,Swiggy,send,Pune,iOS,0
3611,user_32,14128.14,2026-08-29 00:00:34.153465,Zomato,request,Chennai,iOS,1
3612,user_48,3030.86,2026-07-28 20:19:18.153465,Amazon,request,Chennai,iOS,0
3613,user_26,3152.93,2026-08-13 04:59:00.153465,Swiggy,request,Bangalore,Web,0
3614,user_15,13119.29,2026-09-17 04:06:11.153465,Zomato,refund,Chennai,iOS,0
3615,user_34,1432.61,2026-08-04 23:39:47.153465,Walmart,refund,Mumbai,Android,0
3616,user_42,2049.46,2026-08-22 01:33:22.153465,Paytm,send,Chennai,Web,0
3617,user_47,1215.57,2026-08-12 14:33:56.153465,Amazon,refund,Mumbai,Android,0
3618,user_44,50545.3,2026-08-08 10:02:07.153465,Zomato,send,Bangalore,Web,0
3619,user_42,1926.83,2026-09-12 01:11:06.153465,Paytm,request,Mumbai,Web,1
3620,user_42,3533.3,2026-08-02 22:38:13.153465,Swiggy,send,Delhi,Web,0
3621,user_29,2448.64,2026-08-11 17:01:47.153465,Amazon,refund,Pune,Web,0
3622,user_35,8991.84,2026-08-23 20:54:44.153465,Amazon,request,Bangalore,Web,0
3623,user_34,1791.96,2026-08-24 08:11:04.153465,Flipkart,refund,Delhi,Android,0
3624,user_28,1768.88,2026-07-28 21:08:17.153465,Walmart,request,Chennai,Web,0
3625,user_16,1575.94,2026-07-31 11:06:17.153465,Flipkart,send,Mumbai,Android,0
3626,user_23,82396.12,2026-07-27 07:15:01.153465,Walmart,send,Chennai,Web,1
3627,user_17,3362.54,2026-09-19 07:21:30.153465,Swiggy,refund,Mumbai,iOS,0
3628,user_24,16548.59,2026-09-04 03:28:52.153465,Flipkart,send,Pune,Android,0
3629,user_39,30967.48,2026-08-18 20:53:01.153465,Walmart,refund,Bangalore,Web,1
3630,user_17,3956.8,2026-07-30 16:20:01.153465,Swiggy,refund,Delhi,Web,0
3631,user_47,4489.31,2026-09-08 23:52:09.153465,Paytm,refund,Mumbai,Android,0
3632,user_19,11079.4,2026-09-16 19:15:57.153465,Zomato,refund,Mumbai,Android,1
3633,user_26,4176.26,2026-09-18 11:45:30.153465,Flipkart,send,Pune,Android,0
3634,user_44,12240.14,2026-07-26 05:00:37.153465,Swiggy,send,Delhi,Android,0
3635,user_22,5796.49,2026-09-02 16:35:57.153465,Flipkart,send,Delhi,Android,0
3636,user_38,6466.24,2026-07-28 04:06:08.153465,Swiggy,request,Chennai,Web,1
3637,user_1,4786.45,2026-09-03 04:56:34.153465,Paytm,refund,Chennai,Web,0
3638,user_1,2510.97,2026-08-21 22:24:14.153465,Amazon,refund,Mumbai,Web,0
3639,user_41,4280.49,2026-08-09 15:54:01.153465,Flipkart,request,Mumbai,Web,0
3640,user_9,4686.94,2026-07-30 22:41:03.153465,Flipkart,request,Mumbai,Web,0
3641,user_17,4457.12,2026-09-12 05:58:55.153465,Walmart,request,Pune,Web,1
3642,user_46,9319.82,2026-08-12 20:24:01.153465,Zomato,request,Chennai,iOS,1
3643,user_10,841.13,2026-09-03 23:32:43.153465,Swiggy,refund,Bangalore,iOS,0
3644,user_36,2796.14,2026-08-04 11:32:43.153465,Amazon,refund,Chennai,iOS,0
3645,user_5,10264.6,2026-09-04 16:23:28.153465,Amazon,refund,Bangalore,Web,0
3646,user_48,1449.44,2026-08-05 23:35:37.153465,Flipkart,request,Delhi,Android,0
3647,user_21,4869.8,2026-08-25 14:44:15.153465,Amazon,refund,Delhi,iOS,1
3648,user_23,15059.19,2026-07-24 21:29:29.153465,Amazon,request,Bangalore,Web,0
3649,user_17,3508.26,2026-08-27 04:36:52.153465,Walmart,send,Delhi,Android,0
3650,user_17,3216.61,2026-08-27 22:26:03.153465,Flipkart,refund,Bangalore,iOS,0
3651,user_47,863.77,2026-09-08 00:32:24.153465,Zomato,send,Mumbai,Android,0
3652,user_30,18997.76,2026-07-28 13:49:45.153465,Zomato,refund,Delhi,Web,0
3653,user_28,1044.19,2026-07-28 14:02:46.153465,Flipkart,send,Mumbai,iOS,0
3654,user_31,3895.7,2026-08-21 16:02:30.153465,Zomato,request,Delhi,Android,0
3655,user_24,5970.64,2026-09-06 18:15:38.153465,Flipkart,refund,Mumbai,Android,0
3656,user_40,8238.62,2026-09-07 02:28:20.153465,Amazon,send,Chennai,Web,0
3657,user_26,1085.9,2026-08-29 05:32:40.153465,Paytm,request,Mumbai,iOS,0
3658,user_4,3244.33,2026-07-30 01:40:45.153465,Paytm,send,Mumbai,iOS,0
3659,user_41,307.4,2026-09-10 23:58:45.153465,Amazon,request,Chennai,Android,0
3660,user_8,3329.63,2026-09-11 20:49:04.153465,Paytm,refund,Mumbai,Android,0
3661,user_23,14184.43,2026-08-26 23:06:40.153465,Amazon,request,Delhi,Web,0
3662,user_42,1043.45,2026-08-28 14:58:37.153465,Swiggy,request,Bangalore,iOS,0
3663,user_38,11727.46,2026-09-09 13:44:38.153465,Zomato,send,Delhi,Android,0
3664,user_50,4403.53,2026-08-28 02:11:55.153465,Amazon,refund,Delhi,iOS,0
3665,user_5,18508.16,2026-08-13 13:38:18.153465,Zomato,send,Mumbai,Web,0
3666,user_17,1726.4,2026-07-27 14:30:05.153465,Amazon,request,Delhi,iOS,0
3667,user_45,2645.36,2026-09-10 02:03:22.153465,Paytm,request,Pune,Android,0
3668,user_19,1095.11,2026-07-21 15:57:43.153465,Walmart,request,Bangalore,iOS,0
3669,user_38,41506.3,2026-09-09 16:45:26.153465,Swiggy,refund,Chennai,Android,1
3670,user_32,3380.19,2026-08-22 14:47:45.153465,Walmart,refund,Delhi,Web,0
3671,user_3,39224.69,2026-08-25 00:27:29.153465,Walmart,refund,Bangalore,iOS,0
3672,user_46,2939.57,2026-08-15 14:09:25.153465,Zomato,send,Delhi,Web,0
3673,user_35,9432.06,2026-08-07 19:18:15.153465,Walmart,send,Bangalore,iOS,0
3674,user_20,19705.87,2026-09-01 22:19:01.153465,Swiggy,refund,Chennai,iOS,0
3675,user_5,10344.81,2026-09-05 18:38:40.153465,Flipkart,send,Chennai,iOS,0
3676,user_48,715.43,2026-08-21 14:37:04.153465,Swiggy,send,Delhi,iOS,0
3677,user_3,300000.0,2026-08-19 01:10:52.153465,Walmart,send,Mumbai,Web,1
3678,user_12,17841.35,2026-08-11 19:50:52.153465,Paytm,send,Delhi,Web,0
3679,user_8,1594.02,2026-09-12 11:26:20.153465,Amazon,send,Pune,Web,0
3680,user_33,1086.7,2026-07-26 16:20:03.153465,Zomato,send,Delhi,iOS,0
3681,user_16,2690.98,2026-08-02 06:43:24.153465,Zomato,request,Bangalore,Android,0
3682,user_6,4568.06,2026-08-09 20:45:56.153465,Amazon,request,Delhi,Web,0
3683,user_46,3031.26,2026-08-28 17:17:10.153465,Swiggy,send,Chennai,Android,0
3684,user_33,3142.47,2026-08-08 09:48:54.153465,Amazon,request,Delhi,Web,0
3685,user_25,1164.2,2026-09-10 11:28:11.153465,Flipkart,send,Mumbai,Web,0
3686,user_31,4669.19,2026-08-07 19:56:53.153465,Flipkart,request,Pune,Android,0
3687,user_43,15045.98,2026-07-30 14:17:24.153465,Amazon,request,Mumbai,Web,1
3688,user_6,9655.44,2026-08-29 15:03:05.153465,Paytm,request,Chennai,iOS,1
3689,user_31,4249.4,2026-08-14 05:04:02.153465,Flipkart,refund,Delhi,iOS,0
3690,user_31,1020.15,2026-08-22 17:29:09.153465,Amazon,request,Delhi,iOS,0
3691,user_10,2842.25,2026-09-04 13:42:33.153465,Paytm,request,Chennai,Web,0
3692,user_26,4983.13,2026-09-17 10:44:47.153465,Swiggy,send,Mumbai,Web,1
3693,user_48,4962.32,2026-09-18 05:00:20.153465,Flipkart,request,Delhi,Android,0
3694,user_36,2828.25,2026-08-20 18:47:36.153465,Walmart,request,Delhi,iOS,0
3695,user_48,1687.27,2026-07-27 07:26:48.153465,Paytm,send,Mumbai,Web,1
3696,user_37,6956.34,2026-09-02 22:07:12.153465,Walmart,send,Chennai,Web,1
3697,user_39,3753.82,2026-08-22 01:25:55.153465,Amazon,send,Delhi,Android,1
3698,user_8,1057.81,2026-08-18 08:03:47.153465,Swiggy,send,Delhi,Android,0
3699,user_11,12470.8,2026-08-18 19:04:22.153465,Flipkart,refund,Bangalore,Android,1
3700,user_36,3186.13,2026-09-07 08:57:24.153465,Swiggy,refund,Chennai,iOS,0
3701,user_46,751.93,2026-09-06 07:20:46.153465,Walmart,send,Mumbai,Web,1
3702,user_46,1942.5,2026-08-27 15:16:26.153465,Walmart,refund,Bangalore,Android,0
3703,user_33,2679.24,2026-08-07 12:55:28.153465,Swiggy,send,Bangalore,iOS,0
3704,user_35,14151.24,2026-08-24 04:41:45.153465,Walmart,refund,Chennai,Android,0
3705,user_48,3854.19,2026-08-16 11:53:04.153465,Paytm,refund,Chennai,iOS,0
3706,user_13,18122.67,2026-08-05 00:34:35.153465,Paytm,refund,Chennai,iOS,0
3707,user_15,46164.28,2026-08-18 20:19:15.153465,Zomato,request,Chennai,Web,1
3708,user_18,1995.23,2026-09-07 05:08:06.153465,Flipkart,request,Chennai,iOS,0
3709,user_6,3374.85,2026-09-04 07:08:13.153465,Amazon,refund,Delhi,iOS,0
3710,user_14,15342.18,2026-09-11 23:14:17.153465,Amazon,send,Chennai,iOS,0
3711,user_38,6509.5,2026-08-10 02:34:06.153465,Amazon,refund,Chennai,iOS,0
3712,user_6,3747.71,2026-08-07 12:38:24.153465,Flipkart,request,Delhi,Web,0
3713,user_39,3081.65,2026-09-05 08:09:39.153465,Flipkart,request,Mumbai,Android,0
3714,user_23,19278.93,2026-08-23 05:47:47.153465,Amazon,refund,Pune,Android,0
3715,user_35,6399.15,2026-07-28 17:41:34.153465,Amazon,send,Chennai,Android,0
3716,user_17,4651.14,2026-08-28 14:23:52.153465,Flipkart,send,Mumbai,Web,1
3717,user_33,3579.17,2026-08-25 03:13:10.153465,Amazon,refund,Delhi,Android,0
3718,user_18,242.11,2026-08-27 01:35:35.153465,Walmart,send,Mumbai,Web,0
3719,user_15,19224.75,2026-08-21 02:18:43.153465,Amazon,request,Chennai,Web,0
3720,user_16,3347.58,2026-08-31 12:22:35.153465,Swiggy,request,Pune,iOS,0
3721,user_41,1065.21,2026-07-24 17:05:14.153465,Amazon,request,Delhi,Web,0
3722,user_24,10996.96,2026-08-05 14:48:29.153465,Paytm,request,Delhi,iOS,0
3723,user_27,39775.35,2026-08-28 01:27:39.153465,Flipkart,request,Chennai,Android,0
3724,user_36,4791.75,2026-09-06 16:36:33.153465,Paytm,request,Pune,Web,1
3725,user_31,3838.63,2026-09-03 19:26:44.153465,Amazon,refund,Mumbai,Web,0
3726,user_26,1841.46,2026-08-22 03:53:43.153465,Amazon,refund,Chennai,Web,0
3727,user_33,1088.31,2026-09-03 15:37:45.153465,Flipkart,refund,Pune,iOS,1
3728,user_19,2289.91,2026-09-07 02:51:29.153465,Paytm,send,Chennai,Android,0
3729,user_50,264.49,2026-07-24 16:53:00.153465,Zomato,refund,Pune,Web,0
3730,user_23,19146.75,2026-08-28 01:03:08.153465,Amazon,send,Bangalore,Android,0
3731,user_13,18968.12,2026-08-12 15:16:40.153465,Paytm,refund,Mumbai,Web,0
3732,user_19,3708.9,2026-09-10 10:11:19.153465,Walmart,refund,Bangalore,iOS,0
3733,user_30,56143.87,2026-08-08 11:14:08.153465,Zomato,send,Delhi,Android,1
3734,user_42,1359.75,2026-09-07 10:17:13.153465,Zomato,request,Mumbai,Android,0
3735,user_41,1672.67,2026-09-05 14:03:51.153465,Paytm,refund,Delhi,Web,1
3736,user_31,4022.77,2026-09-07 20:18:34.153465,Swiggy,request,Pune,Android,0
3737,user_27,12603.54,2026-09-06 23:19:36.153465,Flipkart,refund,Bangalore,Android,0
3738,user_18,3221.06,2026-08-31 21:03:13.153465,Walmart,refund,Bangalore,iOS,0
3739,user_21,2548.08,2026-08-25 15:18:19.153465,Walmart,request,Chennai,Android,0
3740,user_12,58198.82,2026-08-03 09:31:38.153465,Walmart,refund,Chennai,iOS,0
3741,user_18,1506.98,2026-08-07 19:07:29.153465,Flipkart,refund,Pune,Web,0
3742,user_25,942.97,2026-09-12 17:00:24.153465,Amazon,send,Delhi,Web,0
3743,user_14,18651.62,2026-09-04 19:18:06.153465,Zomato,send,Chennai,Web,0
3744,user_11,2336.17,2026-07-22 12:05:19.153465,Walmart,send,Chennai,Web,0
3745,user_32,1158.35,2026-07-22 07:21:20.153465,Flipkart,refund,Pune,iOS,0
3746,user_30,7683.4,2026-08-17 04:26:38.153465,Amazon,refund,Mumbai,iOS,0
3747,user_11,2570.1,2026-08-29 14:48:21.153465,Paytm,send,Bangalore,iOS,0
3748,user_28,2198.85,2026-08-14 17:37:05.153465,Flipkart,refund,Pune,Web,0
3749,user_6,313.54,2026-08-29 22:22:01.153465,Walmart,request,Bangalore,iOS,0
3750,user_15,94212.34,2026-07-27 11:48:06.153465,Zomato,refund,Chennai,iOS,1
3751,user_2,38555.11,2026-08-30 22:57:12.153465,Flipkart,send,Bangalore,Web,0
3752,user_27,19217.72,2026-08-26 12:54:51.153465,Paytm,refund,Delhi,Android,0
3753,user_43,40588.75,2026-08-18 10:09:34.153465,Zomato,send,Chennai,iOS,1
3754,user_20,11520.17,2026-08-28 15:57:12.153465,Walmart,send,Mumbai,Android,0
3755,user_49,16538.67,2026-08-12 14:13:52.153465,Zomato,request,Bangalore,iOS,0
3756,user_47,3572.74,2026-08-19 16:17:49.153465,Walmart,request,Delhi,Android,0
3757,user_47,1381.43,2026-07-26 00:47:38.153465,Flipkart,send,Bangalore,Android,0
3758,user_49,12037.96,2026-07-28 04:58:52.153465,Amazon,request,Pune,Android,0
3759,user_3,56320.12,2026-08-09 12:59:01.153465,Amazon,request,Pune,iOS,0
3760,user_1,3625.23,2026-07-30 15:10:34.153465,Paytm,refund,Delhi,Android,0
3761,user_25,3372.88,2026-08-02 06:05:24.153465,Walmart,refund,Mumbai,Web,0
3762,user_24,15749.16,2026-07-30 12:15:37.153465,Paytm,request,Bangalore,Android,0
3763,user_13,11287.37,2026-09-15 22:43:14.153465,Amazon,refund,Mumbai,Web,0
3764,user_11,518.51,2026-08-25 00:35:17.153465,Flipkart,send,Mumbai,Web,0
3765,user_32,3056.49,2026-09-16 01:52:13.153465,Paytm,request,Mumbai,Web,0
3766,user_28,10764.46,2026-09-19 08:37:31.153465,Walmart,send,Delhi,Android,0
3767,user_43,19874.19,2026-08-02 15:16:26.153465,Amazon,refund,Delhi,Android,0
3768,user_10,211.46,2026-08-12 16:52:03.153465,Zomato,request,Bangalore,Web,0
3769,user_20,7136.93,2026-07-28 12:34:12.153465,Walmart,send,Pune,Web,0
3770,user_39,1645.86,2026-08-12 14:41:51.153465,Paytm,send,Chennai,Web,1
3771,user_2,19574.35,2026-08-14 08:23:45.153465,Walmart,send,Mumbai,iOS,0
